Source_Name_3FGL,Flux_Density_log,Unc_Energy_Flux100_log,Spec_index,signif_curv_log,variability_index__log,hr12,hr23,hr34,hr45,GLAT_3FGL,Category_3FGL,Class_3FGL,Pivot_Energy,Spectrum_Type,Assoc1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times_in_Testing,GLON_3FGL,Flags_3FGL,Category_Prob
3FGL J1047.8-6216,-26.1787552,-26.7583088,2.6033165,1.40233305,4.48162805,-0.623147052,-0.780388943,-0.763974367,-0.662594183,-2.7781775,AGN,bcu,1046.874,LogParabola,PMN J1047-6217,0.918462195,0.0815378047,0.92002493,0.0799750701,0.916448393,0.0835516065,0.913361993,0.0866380074,303,289.09854,4,AGN
3FGL J1058.5+0133,-24.9770225,-26.7075697,2.1708403,1.1818121,6.20336489,-0.527786701,-0.63855115,-0.611946578,-0.590110864,52.77473,AGN,BLL,787.382,LogParabola,4C +01.28,0.926004291,0.0739957089,0.915619342,0.0843806575,0.916600416,0.0833995838,0.916346331,0.0836536693,304,251.51715,0,AGN
3FGL J1058.5-8003,-24.6006862,-27.1658219,2.128322,1.40000755,5.70804289,-0.466534498,-0.659625137,-0.64176815,-0.745151523,-18.279545,AGN,bll,523.73364,LogParabola,PKS 1057-79,0.891585883,0.108414117,0.892793887,0.107206113,0.886858764,0.113141236,0.892328327,0.107671673,282,297.99524,0,AGN
3FGL J1103.9-5357,-25.5933429,-26.8418078,2.108794,1.22080196,5.20908492,-0.509755069,-0.593400579,-0.613727856,-0.637546712,5.648309,AGN,bll,840.1418,LogParabola,PKS 1101-536,0.937549143,0.0624508568,0.933749319,0.0662506808,0.93405071,0.0659492896,0.932616912,0.0673830883,295,287.42484,0,AGN
3FGL J1112.4+3449,-24.8997934,-27.6790173,2.1698198,1.29912311,5.11581701,-0.438972593,-0.70992605,-0.78342024,-0.725413584,67.5063,AGN,fsrq,437.4505,LogParabola,TXS 1109+350,0.925211553,0.0747884472,0.926576238,0.073423762,0.922618658,0.0773813424,0.920710447,0.0792895531,312,186.84026,0,AGN
3FGL J1123.2-6415,-23.4544446,-26.8801021,2.2408412,1.50945624,5.35082727,-0.636152135,-0.829606623,-0.856029231,-0.540114363,-3.0103781,AGN,bcu,339.35864,LogParabola,AT20G J112319-641735,0.928850661,0.0711493386,0.913767815,0.0862321845,0.917182316,0.0828176839,0.92043711,0.0795628897,308,293.5356,0,AGN
3FGL J1127.0-1857,-23.3918682,-26.8992218,2.1169708,1.52416735,6.9848801,-0.508389029,-0.632854285,-0.65677055,-0.707679044,39.58232,AGN,fsrq,413.46423,LogParabola,PKS 1124-186,0.929986402,0.0700135982,0.928095889,0.071904111,0.9261024,0.0738976005,0.927402204,0.072597796,298,276.72018,0,AGN
3FGL J1159.5+2914,-23.4555131,-26.8466469,2.094657,1.43963596,7.56785723,-0.506728066,-0.611830347,-0.648713117,-0.637194355,78.37468,AGN,fsrq,439.37723,LogParabola,Ton 599,0.906952588,0.0930474118,0.900213352,0.0997866478,0.899183499,0.100816501,0.901218471,0.098781529,310,199.45303,0,AGN
3FGL J1222.4+0414,-22.914638,-27.2866105,2.5085156,1.35591469,5.23854385,-0.669397711,-0.830924386,-0.904038647,-0.465635665,66.08264,AGN,fsrq,263.93655,LogParabola,4C +04.42,0.931356491,0.0686435094,0.92650344,0.0734965604,0.927279607,0.0727203933,0.923165348,0.0768346517,295,284.85114,0,AGN
3FGL J1224.9+2122,-21.38301,-26.3964617,2.1854215,1.60824368,9.80186709,-0.549429303,-0.665924575,-0.650923417,-0.727556915,81.66154,AGN,FSRQ,306.15695,LogParabola,4C +21.35,0.895427098,0.104572902,0.893726078,0.106273922,0.886365124,0.113634876,0.890809706,0.109190294,312,255.0595,0,AGN
3FGL J1229.1+0202,-20.9913426,-26.8596436,2.5162845,1.97732742,8.97119657,-0.677876628,-0.788203765,-0.825538522,-0.82704567,64.35072,AGN,FSRQ,245.9414,LogParabola,3C 273,0.918057476,0.0819425239,0.909588515,0.090411485,0.905280955,0.0947190446,0.905422256,0.0945777442,315,289.97858,0,AGN
3FGL J1239.5+0443,-23.5161971,-27.0337239,2.2043166,1.7161998,7.13700089,-0.54393752,-0.673464606,-0.700059204,-0.841644491,67.41321,AGN,fsrq,424.89682,LogParabola,MG1 J123931+0443,0.919866086,0.0801339139,0.914838837,0.0851611627,0.910574756,0.0894252442,0.911824931,0.0881750694,283,295.22098,0,AGN
3FGL J1246.7-2547,-22.7577867,-26.8094966,2.1395473,1.714911,7.01910236,-0.513463506,-0.643061917,-0.674885423,-0.786528344,37.068493,AGN,fsrq,366.2058,LogParabola,PKS 1244-255,0.926042755,0.073957245,0.915765922,0.0842340782,0.915767838,0.0842321619,0.918517728,0.0814822719,294,301.6115,0,AGN
3FGL J1253.2+5300,-26.6223912,-26.8580814,1.8971763,1.25397218,4.2790135,-0.356883107,-0.475125793,-0.476433388,-0.600693475,64.11291,AGN,bll,1256.6433,LogParabola,S4 1250+53,0.920301333,0.0796986673,0.915418079,0.0845819212,0.91302421,0.0869757904,0.919496798,0.0805032018,305,122.323166,0,AGN
3FGL J1256.1-0547,-21.713669,-26.4895932,2.2329435,1.8055326,8.34246854,-0.573619908,-0.693145109,-0.665141884,-0.734281004,57.060642,AGN,FSRQ,341.96594,LogParabola,3C 279,0.930152811,0.0698471892,0.926693508,0.0733064924,0.926946884,0.0730531161,0.925937673,0.0740623268,320,305.0953,0,AGN
3FGL J1310.6+3222,-24.5059117,-27.1957256,2.152751,1.26335188,6.3215624,-0.564629668,-0.605498312,-0.637988682,-0.772772777,83.30694,AGN,fsrq,500.36017,LogParabola,OP 313,0.932029779,0.067970221,0.926673238,0.0733267622,0.922493308,0.0775066919,0.924192807,0.0758071928,310,85.62316,0,AGN
3FGL J1312.7+4828,-24.377279,-27.023396,2.041123,1.04645336,8.21171694,-0.471569835,-0.620145243,-0.540868028,-0.644240838,68.25647,AGN,agn,488.5468,LogParabola,GB 1310+487,0.891612155,0.108387845,0.89417794,0.10582206,0.887154523,0.112845477,0.890073778,0.109926222,299,113.36556,0,AGN
3FGL J1315.1-5329,-25.2291793,-27.2167988,2.2808414,1.66505841,5.0661494,-0.541403732,-0.716640847,-0.832498313,-0.999799345,9.21905,AGN,bcu,579.0733,LogParabola,PMN J1315-5334,0.907400058,0.0925999418,0.911765477,0.0882345235,0.902259515,0.0977404847,0.903941635,0.0960583654,282,306.50082,0,AGN
3FGL J1326.8+2211,-25.1478345,-27.4004226,2.333554,1.32360014,5.1453093,-0.5915535,-0.707180607,-0.768992897,-0.736634343,80.55346,AGN,fsrq,547.5172,LogParabola,B2 1324+22,0.930524065,0.0694759346,0.923147671,0.0768523293,0.929531948,0.070468052,0.924793234,0.0752067664,288,3.3044395,0,AGN
3FGL J1328.9-5607,-24.0753694,-26.7724777,2.219383,1.79137983,6.66983187,-0.531969333,-0.676626371,-0.690423206,-0.726520989,6.3582315,AGN,bcu,582.5673,LogParabola,PMN J1329-5608,0.920820798,0.0791792021,0.911689469,0.0883105314,0.911339468,0.0886605318,0.916904762,0.0830952378,294,308.17657,0,AGN
3FGL J1330.1-7002,-24.9685091,-26.9510732,2.2233799,1.46650643,6.72202859,-0.457435187,-0.660697828,-0.71269329,-0.660269628,-7.424247,AGN,bcu,656.42834,LogParabola,PKS 1326-697,0.925951388,0.0740486118,0.920480426,0.0795195744,0.918000154,0.0819998463,0.91978382,0.0802161798,297,306.24933,0,AGN
3FGL J1332.0-0508,-23.9155809,-26.9232489,2.4544137,2.04819917,7.53634778,-0.578933094,-0.734652426,-0.85861912,-0.714214813,56.263336,AGN,fsrq,543.83813,LogParabola,PKS 1329-049,0.898118917,0.101881083,0.908833151,0.0911668486,0.899318879,0.100681121,0.895790847,0.104209153,295,321.3656,0,AGN
3FGL J1337.6-1257,-25.8309056,-27.2781179,2.3662615,1.43925131,4.60603118,-0.664485411,-0.681372873,-0.788822329,-0.624173859,48.374725,AGN,fsrq,715.7036,LogParabola,PKS 1335-127,0.939520162,0.0604798377,0.928511385,0.071488615,0.927896483,0.0721035171,0.934858525,0.0651414755,303,320.02338,0,AGN
3FGL J1344.2-1724,-25.3907287,-27.171216,2.0442808,1.49347989,5.60795079,-0.42207881,-0.58662541,-0.587972842,-0.712708544,43.66825,AGN,fsrq,683.6584,LogParabola,PMN J1344-1723,0.939902517,0.0600974826,0.929146004,0.0708539961,0.928501988,0.0714980115,0.931288755,0.0687112451,296,320.45303,0,AGN
3FGL J1345.6+4453,-23.2039362,-27.0120714,2.1950743,1.29591107,8.00217733,-0.518878539,-0.673200357,-0.625820857,-0.733345228,69.19336,AGN,fsrq,373.58002,LogParabola,B3 1343+451,0.93265683,0.0673431703,0.925663018,0.0743369817,0.924356572,0.075643428,0.923878061,0.0761219394,305,95.09479,0,AGN
3FGL J1418.4-0233,-28.1834551,-26.6538756,1.5323377,1.23647434,4.43664455,-0.053108323,-0.310155458,-0.199203099,-0.42097182,53.64918,AGN,bll,2198.059,LogParabola,NVSS J141826-023336,0.905919036,0.0940809641,0.901622328,0.0983776723,0.896377733,0.103622267,0.903560573,0.0964394269,303,341.58182,0,AGN
3FGL J1427.0+2347,-24.9395171,-26.0302892,1.7598388,0.807533699,5.34831347,-0.351554354,-0.451402805,-0.408430356,-0.339622764,68.20282,AGN,BLL,866.8785,LogParabola,PKS 1424+240,0.955635401,0.0443645986,0.941537398,0.0584626019,0.944649536,0.0553504641,0.940674006,0.0593259936,296,29.490152,0,AGN
3FGL J1427.9-4206,-22.5371763,-26.5026616,2.078681,1.90442345,8.05413454,-0.485841113,-0.620358332,-0.64668466,-0.73964369,17.263723,AGN,FSRQ,415.77643,LogParabola,PKS B1424-418,0.883132735,0.116867265,0.878869779,0.121130221,0.880278737,0.119721263,0.881504364,0.118495636,300,321.45068,0,AGN
3FGL J1457.4-3539,-23.7215375,-26.9051406,2.1609483,1.64400164,7.566886,-0.501672845,-0.674176636,-0.652753956,-0.754836569,20.53596,AGN,FSRQ,478.17722,LogParabola,PKS 1454-354,0.920958448,0.0790415517,0.916132882,0.0838671178,0.910346253,0.0896537466,0.919109313,0.0808906874,308,329.88797,0,AGN
3FGL J1504.4+1029,-21.7620055,-26.4986586,2.0750906,2.21891997,9.22635751,-0.503363657,-0.641655157,-0.666361125,-0.789626609,54.579594,AGN,FSRQ,345.17334,LogParabola,PKS 1502+106,0.909312043,0.0906879566,0.902437903,0.0975620969,0.901880646,0.0981193537,0.903210946,0.0967890538,255,11.382045,0,AGN
3FGL J1512.8-0906,-21.5829439,-26.0456039,2.304709,2.04645311,9.30692211,-0.572596067,-0.697299975,-0.687507911,-0.756421193,40.13476,AGN,FSRQ,445.2267,LogParabola,PKS 1510-08,0.917753655,0.0822463455,0.916372574,0.0836274262,0.909184443,0.0908155572,0.904835994,0.0951640057,298,351.2889,0,AGN
3FGL J1522.1+3144,-21.6249844,-26.6399402,2.2473102,1.72862979,7.38077355,-0.572103762,-0.680975793,-0.698888124,-0.750061899,57.021595,AGN,fsrq,310.21817,LogParabola,B2 1520+31,0.896927233,0.103072767,0.895889552,0.104110448,0.892302314,0.107697686,0.901395094,0.0986049056,308,50.162716,0,AGN
3FGL J1542.9+6129,-25.6432061,-26.924607,1.8959204,1.24677364,5.87342077,-0.450728453,-0.499732295,-0.488905472,-0.585640661,45.39357,AGN,bll,824.28064,LogParabola,GB6 J1542+6129,0.918393439,0.0816065615,0.914574137,0.0854258634,0.914142691,0.0858573093,0.916181071,0.083818929,288,95.38823,0,AGN
3FGL J1553.5+1256,-24.6261543,-27.2214537,2.2233565,1.36041132,6.24146033,-0.565679725,-0.640573102,-0.724085649,-0.812490796,45.21973,AGN,fsrq,504.0576,LogParabola,PKS 1551+130,0.926904232,0.0730957679,0.917750816,0.0822491845,0.917970617,0.0820293827,0.918401181,0.0815988191,297,23.787127,0,AGN
3FGL J1553.5-3118,-30.4282826,-27.3124309,1.5108533,1.5098119,3.7803735,0.805583807,0.999466854,-0.301959434,-0.373471578,17.209827,AGN,bll,4844.783,LogParabola,1RXS J155333.4-311841,0.93867999,0.0613200103,0.924588661,0.0754113388,0.932137068,0.0678629324,0.930619894,0.0693801055,294,342.58737,0,AGN
3FGL J1555.7+1111,-26.0571445,-25.8454571,1.6043319,0.85450192,4.81667887,-0.267866548,-0.412251012,-0.265725992,-0.269642004,43.959652,AGN,BLL,1491.3805,LogParabola,PG 1553+113,0.916274834,0.0837251659,0.910201862,0.0897981381,0.90236827,0.0976317299,0.902625983,0.0973740166,274,21.918312,0,AGN
3FGL J1604.6+5714,-25.2533069,-27.5080555,2.3549457,1.32086371,5.39602653,-0.484437598,-0.726538736,-0.685813219,-0.859312045,44.72887,AGN,fsrq,560.05334,LogParabola,GB6 J1604+5714,0.915548286,0.0844517141,0.911087636,0.0889123637,0.910295716,0.0897042842,0.908965222,0.0910347784,288,88.26811,0,AGN
3FGL J1612.4-3100,-29.1475022,-27.590837,1.8796374,1.39156992,4.14374319,0.999732779,-0.0915003981,-0.61840988,-0.658066206,14.646028,AGN,bcu,2426.0156,LogParabola,NVSS J161219-305937,0.900871088,0.099128912,0.900932593,0.0990674074,0.897464713,0.102535287,0.901747746,0.0982522538,307,345.85294,0,AGN
3FGL J1617.7-7717,-24.4551078,-27.3833162,2.3409398,1.46665231,5.27190301,-0.563112161,-0.727331849,-0.845465093,-0.909699056,-18.859285,AGN,fsrq,412.01508,LogParabola,PKS 1610-77,0.917874561,0.0821254388,0.904947814,0.0950521857,0.906048192,0.0939518082,0.910803125,0.0891968751,300,313.42166,0,AGN
3FGL J1621.1-2331,-24.9013976,-27.1704088,2.4982846,1.65449453,4.05693213,-0.479881559,-0.805509395,-0.897575004,-0.481611004,18.402317,AGN,agn,510.748,LogParabola,PKS 1617-235,0.941776432,0.0582235683,0.926977137,0.0730228626,0.925812511,0.0741874892,0.928838028,0.071161972,318,352.91083,2048,AGN
3FGL J1625.7-2527,-24.1659466,-26.4578624,2.2317882,2.16360885,6.98531207,-0.489677637,-0.660357462,-0.696704227,-0.770966219,16.321926,AGN,fsrq,755.2715,LogParabola,PKS 1622-253,0.922419708,0.0775802917,0.92154169,0.0784583103,0.918681861,0.0813181386,0.924359781,0.0756402194,303,352.14468,0,AGN
3FGL J1626.0-2951,-26.0130779,-26.8409099,2.507035,1.47812623,4.65658229,-0.450506185,-0.751900256,-0.642643089,-0.969956484,13.316855,AGN,FSRQ,938.0605,LogParabola,PKS 1622-29,0.926995547,0.0730044527,0.917538083,0.0824619173,0.915482187,0.0845178132,0.915855929,0.0841440713,301,348.80936,0,AGN
3FGL J1630.6+8232,-26.5134263,-27.7255545,2.0430632,1.38530617,4.07139847,-0.28792185,-0.66012106,-0.640160462,-0.736310999,31.250645,AGN,rdg,777.0882,LogParabola,NGC 6251,0.92582031,0.0741796899,0.91680242,0.0831975797,0.912853208,0.0871467916,0.918230328,0.0817696718,298,115.79934,0,AGN
3FGL J1635.2+3809,-23.8294804,-26.6159183,2.4141037,2.23661611,7.75144456,-0.542484163,-0.714299839,-0.743542278,-0.849013307,42.339523,AGN,FSRQ,701.19104,LogParabola,4C +38.41,0.904606246,0.0953937539,0.894685185,0.105314815,0.895139436,0.104860564,0.903186878,0.0968131215,294,61.10987,0,AGN
3FGL J1640.6+3945,-26.3756902,-26.5787837,2.2849202,1.55550303,5.80322532,-0.250267711,-0.671714643,-0.620783117,-0.823444935,41.395203,AGN,FSRQ,1222.247,LogParabola,NRAO 512,0.924465868,0.0755341324,0.91557506,0.0844249395,0.912669018,0.0873309816,0.921123998,0.0788760023,302,63.346462,0,AGN
3FGL J1709.6+4318,-23.725006,-27.2162406,2.1586394,1.38489083,7.5957189,-0.52976797,-0.646921448,-0.651735705,-0.782604853,36.22277,AGN,fsrq,394.57343,LogParabola,B3 1708+433,0.925720659,0.0742793406,0.917419211,0.082580789,0.921739805,0.0782601945,0.923437817,0.0765621834,280,68.39237,0,AGN
3FGL J1715.7+6837,-27.3207372,-27.8555012,2.1395159,1.33736663,4.76268321,0.15505426,-0.687148851,-0.661191349,-0.595054514,33.788246,AGN,fsrq,991.4529,LogParabola,S4 1716+68,0.920466559,0.0795334415,0.915199799,0.0848002012,0.913503919,0.0864960815,0.917057839,0.0829421614,309,99.30624,0,AGN
3FGL J1727.1+4531,-23.9813717,-27.6869968,2.3465772,1.33602704,5.62066797,-0.636081555,-0.703613246,-0.794622921,-0.999938718,33.327873,AGN,fsrq,333.07434,LogParabola,S4 1726+45,0.934152984,0.0658470157,0.918757032,0.0812429677,0.920314848,0.0796851522,0.920589681,0.0794103187,308,71.44575,0,AGN
3FGL J1733.0-1305,-24.0078095,-26.7199307,2.2446742,1.32562376,6.94452809,-0.576019129,-0.692354869,-0.62557096,-0.755216151,10.812915,AGN,FSRQ,516.3397,LogParabola,PKS 1730-13,0.94258429,0.0574157098,0.937268381,0.0627316193,0.93466584,0.0653341595,0.937559954,0.0624400463,319,12.025329,0,AGN
3FGL J1751.5+0939,-24.9970675,-27.0094607,2.1183639,1.68092617,5.87143722,-0.350587016,-0.673829135,-0.613373736,-0.77906232,17.652304,AGN,bll,681.0669,LogParabola,OT 081,0.926127635,0.0738723652,0.913730172,0.086269828,0.914820939,0.0851790609,0.917204038,0.082795962,303,34.925007,0,AGN
3FGL J1802.6-3940,-23.7702205,-26.6184768,2.1502607,1.83639084,7.39150672,-0.495572863,-0.669737966,-0.633435913,-0.769631133,-8.424904,AGN,fsrq,580.3602,LogParabola,PMN J1802-3940,0.924099457,0.0759005428,0.915532832,0.0844671685,0.915630823,0.0843691765,0.921303961,0.0786960394,316,352.44516,0,AGN
3FGL J1813.6+3143,-26.8331559,-27.5224607,1.9108732,1.36338954,4.23474384,-0.333494424,-0.495088632,-0.722309448,-0.524401897,21.34975,AGN,bll,919.2279,LogParabola,B2 1811+31,0.908174124,0.0918258763,0.899799452,0.100200548,0.901260822,0.0987391781,0.904642456,0.0953575436,314,58.669174,0,AGN
3FGL J1816.9-4944,-27.9350279,-27.7939387,1.9436818,1.37761354,4.42955648,0.977525439,-0.424812574,-0.684302929,-0.999825124,-15.173195,AGN,bcu,1336.6085,LogParabola,PMN J1816-4943,0.940160949,0.0598390513,0.926856257,0.0731437429,0.928765231,0.0712347688,0.932676832,0.0673231678,311,344.382,4,AGN
3FGL J1825.2-5230,-25.9415314,-27.3522133,2.017419,1.35147986,5.73756845,-0.280539786,-0.636407282,-0.691234622,-0.646621469,-17.464863,AGN,bcu,714.6961,LogParabola,PKS 1821-525,0.933477664,0.0665223358,0.922742954,0.0772570457,0.920906548,0.0790934522,0.923179812,0.0768201877,312,342.27036,0,AGN
3FGL J1830.0-4439,-24.7355292,-27.441523,2.2165923,1.43227377,5.59720596,-0.533991543,-0.697104188,-0.822784499,-0.999950703,-15.156156,AGN,bcu,440.9335,LogParabola,PMN J1830-4441,0.919590255,0.0804097454,0.910538479,0.0894615207,0.911615118,0.0883848823,0.913618444,0.0863815564,329,350.13318,0,AGN
3FGL J1833.6-2103,-21.1918184,-26.3857652,2.3541274,1.94848393,8.03704982,-0.621890911,-0.729465744,-0.74377608,-0.79235055,-5.705333,AGN,fsrq,306.14493,LogParabola,PKS 1830-211,0.930125152,0.0698748477,0.918557216,0.0814427836,0.919287612,0.0807123882,0.921206078,0.078793922,287,12.167592,0,AGN
3FGL J1849.2+6705,-24.496882,-27.1631898,2.1426744,1.55226145,7.80513194,-0.482609311,-0.644628639,-0.636420383,-0.714883407,25.04053,AGN,FSRQ,574.0229,LogParabola,S4 1849+67,0.917420581,0.0825794195,0.914842622,0.0851573775,0.913925696,0.0860743041,0.911535027,0.0884649728,291,97.48996,0,AGN
3FGL J1903.2+5541,-26.9715101,-26.7939255,1.7163644,1.29827391,4.38831246,-0.400288116,-0.337832508,-0.417269976,-0.542589582,20.52978,AGN,bll,1487.2313,LogParabola,TXS 1902+556,0.915537936,0.0844620638,0.912314797,0.0876852026,0.908756336,0.0912436642,0.907943364,0.0920566362,314,85.978775,0,AGN
3FGL J1908.8-0130,-28.3375744,-27.6968923,2.1480389,1.55639846,3.72481152,-0.982625463,0.908800615,-0.717626178,-0.924970795,-4.556341,AGN,bcu,2248.695,LogParabola,NVSS J190836-012642,0.880438226,0.119561774,0.877711964,0.122288036,0.874200256,0.125799744,0.884685751,0.115314249,315,33.56235,2048,AGN
3FGL J1912.9-8008,-26.1684855,-27.2627755,2.238299,1.49755605,5.74999733,-0.530325425,-0.592885887,-0.703247786,-0.812820311,-27.614803,AGN,fsrq,855.78094,LogParabola,PKS 1903-80,0.925465661,0.0745343392,0.917038054,0.0829619458,0.920191414,0.0798085858,0.919963861,0.0800361387,300,314.01477,0,AGN
3FGL J1918.2-4110,-27.6050427,-27.0088676,1.6517662,1.60503618,4.18792173,-0.507244681,-0.194707873,-0.403715127,-0.655784529,-22.239529,AGN,bll,1700.5078,LogParabola,PMN J1918-4111,0.882963985,0.117036015,0.890901717,0.109098283,0.879355313,0.120644687,0.883379224,0.116620776,268,356.7957,0,AGN
3FGL J1923.5-2104,-25.0304743,-27.0476246,1.997945,1.86290207,7.06816485,-0.383884458,-0.560739515,-0.636898558,-0.900737039,-16.254517,AGN,fsrq,690.5333,LogParabola,TXS 1920-211,0.904990855,0.0950091454,0.898487047,0.101512953,0.896893545,0.103106455,0.89872004,0.10127996,272,17.182507,0,AGN
3FGL J1958.0-3847,-23.8256524,-27.2786888,2.227573,1.38655358,6.21793727,-0.587613255,-0.661101445,-0.731142386,-0.85851848,-28.980127,AGN,fsrq,378.54993,LogParabola,PKS 1954-388,0.929680798,0.0703192018,0.921440204,0.0785597959,0.924681055,0.0753189447,0.922421809,0.0775781914,326,1.5468416,0,AGN
3FGL J1959.8-4725,-28.8649862,-27.2661852,1.5236522,1.36593246,3.90325351,-0.0116113988,-0.113424025,-0.31070666,-0.510237271,-30.85608,AGN,bcu,2337.348,LogParabola,SUMSS J195945-472519,0.929770746,0.0702292541,0.917534102,0.0824658978,0.919724325,0.0802756749,0.916933421,0.083066579,312,351.80127,0,AGN
3FGL J2010.3+7228,-26.1347672,-27.5540843,2.1985214,1.41104148,4.39017708,-0.560263032,-0.630353442,-0.671386402,-0.872317449,20.141964,AGN,bll,719.64966,LogParabola,4C +72.28,0.936267281,0.0637327191,0.920346815,0.0796531847,0.923242428,0.076757572,0.922935185,0.0770648147,309,105.350105,4,AGN
3FGL J2012.1-1643,-25.472674,-27.6894187,2.5498643,1.71854771,4.41231539,-0.283622334,-0.893525058,-0.998629854,-0.405896002,-25.160206,AGN,bll,515.8302,LogParabola,PMN J2012-1646,0.935003947,0.0649960527,0.923767407,0.0762325932,0.925154647,0.0748453532,0.9235917,0.0764083002,308,26.241512,2048,AGN
3FGL J2015.6+3709,-25.970478,-26.1696265,2.5345602,1.98191843,6.11139661,-0.558358527,-0.680047985,-0.733519117,-0.770133752,1.1855597,AGN,FSRQ,1522.4413,LogParabola,MG2 J201534+3710,0.891300569,0.108699431,0.898522443,0.101477557,0.897865413,0.102134587,0.889472601,0.110527399,299,74.86523,0,AGN
3FGL J2025.2+3340,-26.4520997,-26.3690633,2.7119672,1.55079507,5.63003205,-0.584198429,-0.798772323,-0.705597227,-0.931315713,-2.4135904,AGN,bcu,1242.3975,LogParabola,B2 2023+33,0.919183314,0.0808166859,0.914340361,0.0856596394,0.911377312,0.0886226882,0.917186115,0.082813885,290,73.10296,4,AGN
3FGL J2025.6-0736,-23.648948,-26.8997815,2.181554,2.00921005,7.55374502,-0.489433759,-0.676472112,-0.715411423,-0.867365579,-24.391523,AGN,fsrq,496.426,LogParabola,PKS 2023-07,0.908092557,0.0919074434,0.909644303,0.0903556971,0.901445985,0.0985540147,0.905017476,0.0949825238,254,36.89594,0,AGN
3FGL J2039.0-1047,-26.8335423,-27.2198132,1.8431824,1.45121061,4.65931953,0.0449409938,-0.500393964,-0.580137957,-0.569324594,-28.741648,AGN,bll,1078.9177,LogParabola,TXS 2036-109,0.923657785,0.076342215,0.907920316,0.0920796839,0.915431428,0.0845685719,0.914579923,0.0854200767,311,35.275955,0,AGN
3FGL J2056.2-4714,-22.9336739,-27.0604998,2.2647004,1.74905962,7.03046766,-0.540914868,-0.715298692,-0.741504577,-0.757280464,-40.380795,AGN,fsrq,368.92773,LogParabola,PKS 2052-47,0.92335105,0.0766489495,0.911268313,0.0887316867,0.9120011,0.0879988996,0.912396033,0.0876039675,325,352.5888,0,AGN
3FGL J2139.4-4235,-25.4024259,-26.9912532,1.9592105,1.43592322,5.48511091,-0.408173049,-0.516838724,-0.583260144,-0.678920584,-48.326622,AGN,bll,733.2263,LogParabola,MH 2136-428,0.924245135,0.0757548645,0.915830376,0.0841696239,0.916605286,0.0833947141,0.915759577,0.0842404227,317,358.30334,0,AGN
3FGL J2143.5+1744,-22.7972718,-27.0843773,2.4037237,1.34804395,6.08231039,-0.616149507,-0.737569463,-0.772338917,-0.775587553,-26.080494,AGN,fsrq,323.08032,LogParabola,OX 169,0.911557794,0.0884422064,0.904503915,0.0954960854,0.897947095,0.102052905,0.9061302,0.0938698004,293,72.11709,0,AGN
3FGL J2147.2+0929,-23.6149501,-27.2495784,2.3770216,1.40811358,6.4235526,-0.544029099,-0.766999042,-0.763487956,-0.79660336,-32.27459,AGN,FSRQ,365.90442,LogParabola,PKS 2144+092,0.929604496,0.0703955044,0.925459833,0.0745401674,0.926875346,0.0731246537,0.930433725,0.0695662752,284,65.81128,0,AGN
3FGL J2147.3-7536,-22.4851565,-27.1856523,2.3408935,1.53723818,7.71397433,-0.610182832,-0.716013194,-0.753035296,-0.789144273,-36.532627,AGN,FSRQ,294.6138,LogParabola,PKS 2142-75,0.924962199,0.0750378011,0.918055014,0.0819449864,0.919057795,0.0809422048,0.917926283,0.0820737172,298,315.79257,0,AGN
3FGL J2151.8-3025,-22.3170942,-27.3901552,2.610141,1.80933288,6.39519031,-0.736111992,-0.90866965,-0.974076309,-0.99703157,-50.75606,AGN,fsrq,220.91296,LogParabola,PKS 2149-306,0.929802259,0.0701977414,0.923999686,0.0760003142,0.912436605,0.087563395,0.916644496,0.0833555044,289,17.129967,0,AGN
3FGL J2157.5+3126,-24.2764215,-26.9555629,2.1150517,1.81682808,6.91819238,-0.456617862,-0.612159112,-0.699123563,-0.832236947,-18.241001,AGN,fsrq,570.3006,LogParabola,B2 2155+31,0.928281764,0.0717182356,0.929311214,0.0706887856,0.930975647,0.0690243525,0.927161684,0.072838316,303,84.756676,0,AGN
3FGL J2158.8-3013,-24.5383043,-25.8086544,1.750328,1.05340012,6.42730065,-0.282839449,-0.458691681,-0.4013138,-0.410199515,-52.249123,AGN,bll,904.02844,LogParabola,PKS 2155-304,0.921053859,0.0789461411,0.913896062,0.0861039383,0.910233869,0.0897661309,0.916316829,0.0836831712,303,17.729467,0,AGN
3FGL J2202.4-8339,-25.6989785,-27.0613349,2.4296157,1.64038042,5.93252069,-0.560615433,-0.679890787,-0.770112963,-0.979457349,-31.734743,AGN,fsrq,757.265,LogParabola,PKS 2155-83,0.930459903,0.0695400967,0.923508071,0.0764919291,0.924785117,0.0752148827,0.924303149,0.0756968509,294,307.94363,0,AGN
3FGL J2202.7+4217,-22.2081082,-26.5212217,2.1611412,1.31639571,7.75799894,-0.546938511,-0.645709764,-0.620462384,-0.677968682,-10.439758,AGN,BLL,347.90152,LogParabola,BL Lacertae,0.90362768,0.0963723204,0.902893238,0.0971067618,0.897872338,0.102127662,0.903304224,0.0966957756,281,92.59768,0,AGN
