flux,unc,signif_curv,Spectral_Index,var,CLASS
-32.16645865,-27.64830523,-2.180914553,1.8637829,3.707431687,AGN
-26.39173536,-27.95209503,0.335457063,2.6017435,3.879095437,AGN
-27.91633269,-27.49933001,0.314165064,2.3450894,4.160409228,AGN
-31.99834209,-27.4047014,0.069375619,1.730738,3.856641245,AGN
-27.7097453,-27.5875204,0.551541076,2.2472036,4.466435986,AGN
-31.52182219,-27.84648227,0.890510456,1.7795612,3.71365394,AGN
-31.63315275,-28.09609271,0.665006575,1.9117558,3.680510756,AGN
-30.82300365,-27.4851239,-0.608548309,1.795514,3.921162252,AGN
-28.28323746,-27.60534087,-0.565810768,2.1276064,3.87142788,AGN
-28.47700396,-26.71367831,1.117111238,1.8110155,3.987564396,AGN
-29.91086178,-27.43751576,-0.964115034,1.9555292,4.043472937,AGN
-28.45417599,-27.52609083,-0.905492466,2.3591182,3.843027218,AGN
-32.59098903,-27.6079087,0.604150842,1.7229345,3.258146348,AGN
-29.23198024,-27.23349897,0.378506515,1.8215379,4.531095372,AGN
-28.45312517,-27.73280275,-0.784945935,2.348994,4.263455088,AGN
-29.052387,-27.74760063,1.001313343,2.1773636,3.765241726,AGN
-32.03648931,-28.17315393,0.243504091,1.8805397,3.624802354,AGN
-26.99175067,-27.78932841,0.035869873,2.593525,4.063322509,AGN
-25.45000504,-27.44173855,-1.138541938,2.7647097,4.104932273,AGN
-27.16695872,-27.28759571,1.044550732,2.0838308,4.683217402,AGN
-23.72153755,-26.90514054,1.644001626,2.1609483,7.566886008,AGN
-29.91676468,-28.02058315,-0.188605997,2.2394829,3.83245148,AGN
-27.97793269,-27.45396704,-0.729299044,2.6428206,3.890864221,AGN
-28.93154972,-27.30560238,-0.67312476,1.918284,4.766517027,AGN
-29.70394846,-27.60610675,-0.386162047,2.2177281,4.154201821,AGN
-30.56881561,-27.16631496,-3.87388778,1.7696074,3.953667513,AGN
-27.53987962,-27.09555498,0.435954979,2.331383,4.419839284,AGN
-21.76200549,-26.49865856,2.218920016,2.0750906,9.226357504,AGN
-29.40644664,-27.71628444,-0.778917103,2.2978508,3.813379602,AGN
-28.97435989,-27.50730221,0.534010201,2.230463,4.031749951,AGN
-24.89560933,-27.44005263,0.283149013,2.6093647,4.050868403,AGN
-26.46145189,-27.78706398,1.147840169,2.4527202,4.879776341,AGN
-30.97215539,-27.99091115,0.213578373,1.9471021,3.727978163,AGN
-30.54081388,-27.50261608,0.845740729,1.8740144,3.903925966,AGN
-32.20958112,-27.81732428,0.55612771,1.783479,3.958810666,AGN
-29.95402359,-27.62298314,0.220258152,2.130575,3.708566587,AGN
-32.43059576,-27.70173523,-0.258724077,1.7090952,3.649879542,AGN
-24.91773161,-26.95365697,0.600991305,2.7305331,4.565629188,AGN
-30.73261711,-27.78654142,-0.03439307,1.8704093,4.168502397,AGN
-25.42240655,-27.48517103,0.947545284,2.781682,3.891103657,AGN
-26.28445003,-26.96008295,0.931516184,2.4255655,4.020736787,AGN
-30.25642926,-27.18221987,-0.023496397,2.0340774,3.860997025,AGN
-26.76215373,-27.25290236,0.702554539,2.2001402,4.199564954,AGN
-30.43257071,-27.39132059,0.053758434,1.9067278,3.710306384,AGN
-28.39949257,-28.16591917,-0.014168867,2.5131576,4.137125026,AGN
-21.58294389,-26.04560389,2.046453098,2.304709,9.306922115,AGN
-26.84628577,-26.65921381,-0.463164619,2.765387,3.772909656,AGN
-26.6719404,-27.35748133,1.167129259,2.3407626,5.691309996,AGN
-26.66408462,-27.67926372,-0.461219406,2.878354,4.116296766,AGN
-27.04352769,-27.17613713,0.618555524,2.3298066,4.469155593,AGN
-27.05035146,-27.79207117,0.936816843,2.3390033,4.204032972,AGN
-28.08380298,-27.54388923,0.833180137,2.405137,3.804643325,AGN
-29.27632719,-28.04208107,0.609727818,2.2303038,4.265465665,AGN
-25.90740385,-27.70905324,-2.088978015,2.7675414,3.998254106,AGN
-30.30114017,-27.50506647,-1.33606693,1.7821269,4.112584636,AGN
-25.92574506,-26.83139308,0.343488305,2.1121547,4.099439567,AGN
-28.0166812,-27.14165709,-0.128911379,2.1325905,4.533944315,AGN
-26.96707379,-27.86461894,0.880794649,2.5004826,4.518759436,AGN
-29.73928515,-27.1221088,0.905498046,1.8341197,3.874152327,AGN
-30.08126769,-28.13976313,0.535921373,2.1704924,3.722687897,AGN
-27.55363088,-27.83990689,0.361319562,2.606918,4.364617324,AGN
-21.62498443,-26.6399402,1.728629783,2.2473102,7.38077354,AGN
-27.18064323,-27.0024251,1.168941826,2.1289728,5.209003008,AGN
-25.94794101,-26.31955256,0.338779236,2.7865512,4.012808765,AGN
-28.79510096,-28.05721445,0.589250913,2.2684054,4.110828149,AGN
-29.35983696,-28.1052648,0.03509867,2.3155553,3.74226773,AGN
-31.55729643,-27.70401859,0.33432611,1.7652714,3.813163091,AGN
-26.42856776,-26.91760494,0.777061199,2.0940046,7.562505894,AGN
-31.27754015,-27.7261327,-0.624212866,1.8944243,3.721464893,AGN
-31.20541923,-27.83572833,-0.2827629,1.8543042,3.590167738,AGN
-31.33828415,-28.1310649,-0.462239847,1.9596845,3.557353234,AGN
-25.4060982,-27.56337636,-1.457588911,2.7786946,4.772354971,AGN
-29.44615345,-27.90773792,-0.363888041,2.1141331,3.791934008,AGN
-30.27073729,-28.071814,0.463479392,2.0992093,3.798863568,AGN
-28.46305865,-27.98935742,-0.894249394,2.4810948,3.504356914,AGN
-28.21489195,-27.49570587,0.345804856,2.1864147,4.387984669,AGN
-28.41883475,-27.60467599,0.786133788,2.082632,5.446731387,AGN
-30.59420213,-27.44959781,-0.083545323,2.0848763,3.711095217,AGN
-31.49770936,-27.48852411,0.843033897,1.6022289,4.027406042,AGN
-29.64304075,-27.47198653,-0.06553739,2.3449242,3.783373649,AGN
-26.10846412,-27.65527594,-0.190450439,2.7334936,4.078203372,AGN
-25.64320606,-26.92460702,1.246773636,1.8959204,5.873420772,AGN
-30.86149564,-27.62514912,-1.357975669,1.9846238,3.714893498,AGN
-31.41458287,-27.37885671,0.628466743,1.690042,4.150473608,AGN
-29.63500535,-27.73346263,-0.339659184,2.3005037,3.668759188,AGN
-32.32366257,-27.5132417,0.848622318,1.7077073,3.748181611,AGN
-29.02989809,-27.24765631,-0.391838223,2.0479198,3.894110229,AGN
-27.41100104,-28.01384351,-2.27760185,2.7256937,3.450805918,AGN
-25.31208962,-27.33589795,0.423084585,2.4633353,5.45438004,AGN
-32.05876836,-27.84207393,-0.575543664,1.9161636,4.100554388,AGN
-29.85737124,-27.26666624,-0.965660816,1.9237837,3.890097296,AGN
-27.20878596,-28.11997408,0.548264805,2.6882844,4.168276389,AGN
-26.68744729,-27.43195156,0.919495468,2.335909,4.03041885,AGN
-29.02642282,-27.68416536,0.044146312,2.2101963,3.874598816,AGN
-27.96800947,-27.34245029,0.795879483,2.2793243,4.184599767,AGN
-24.62615435,-27.22145372,1.360411305,2.2233565,6.241460272,AGN
-30.42828264,-27.31243087,1.509811897,1.5108533,3.780373473,AGN
-29.71847145,-27.79279608,-1.082946871,2.2537286,3.448374566,AGN
-26.05714446,-25.84545707,0.854501926,1.6043319,4.81667887,AGN
-28.33008949,-27.6487213,-3.145199783,2.3008595,3.863178396,AGN
-28.30502262,-27.70440634,-1.089258664,2.209965,4.478309869,AGN
-28.73033519,-27.25152385,-2.343537084,2.0235813,4.100111997,AGN
-27.48841628,-27.89331943,-1.023732498,2.3513389,4.12035142,AGN
-32.22673442,-27.61761545,-0.595377684,1.943891,3.437728813,AGN
-29.85890905,-27.60862238,-0.57867548,2.1004934,3.963404457,AGN
-31.29911654,-27.29423496,0.539735226,2.0082173,3.133003935,AGN
-28.92672959,-27.48385888,-0.050152122,2.3242316,4.293359835,AGN
-26.3414155,-26.33965312,0.356985925,2.135582,5.275910763,AGN
-25.17735746,-26.76509761,0.748166807,2.4529672,5.554333588,AGN
-25.25330689,-27.50805551,1.320863693,2.3549457,5.396026539,AGN
-31.7915453,-27.92085012,-2.265694519,1.9729751,3.608841388,AGN
-26.1494925,-27.36474243,0.831140962,2.2841895,4.225876216,AGN
-30.39827076,-27.38417478,-0.008882216,2.0146718,3.673427316,AGN
-25.03039359,-27.36188718,1.271619135,2.6190515,5.343701716,AGN
-25.78285313,-27.05117786,0.425715236,2.6103086,3.894859337,AGN
-29.27040438,-26.92218447,0.825894122,1.7731228,4.160819907,AGN
-29.14750216,-27.59083707,1.391569975,1.8796374,4.143743197,AGN
-27.42681311,-27.85784731,-0.061989676,2.351858,3.897712571,AGN
-30.69847083,-27.92296276,-0.215509012,2.0203447,3.906291125,AGN
-27.63574736,-27.8423054,0.400984179,2.5914018,4.169244769,AGN
-29.3285212,-28.07591465,0.396892447,2.3284175,3.856276289,AGN
-26.1960426,-27.04650479,0.995709248,2.5906737,3.754930253,AGN
-25.13443932,-27.10658817,0.479169606,2.6088374,4.857979316,AGN
-24.45510784,-27.38331624,1.466652318,2.3409398,5.271902985,AGN
-25.84638254,-27.98855425,0.681634267,2.6988063,4.884582955,AGN
-24.90139766,-27.17040885,1.65449452,2.4982846,4.056932134,AGN
-29.15117429,-28.07295525,-0.090825601,2.3897307,3.572007573,AGN
-24.16594658,-26.45786236,2.163608846,2.2317882,6.985312027,AGN
-26.63594218,-27.80833521,-0.245474625,2.7009478,4.142851369,AGN
-26.01307788,-26.84090987,1.478126279,2.507035,4.656582294,AGN
-32.9196341,-27.95497975,-0.762027529,1.6999491,3.508538699,AGN
-30.8846543,-27.57255639,-1.582803502,1.9903053,3.896439875,AGN
-28.52982261,-28.09134515,-2.567994115,2.4490993,3.850406075,AGN
-26.51342629,-27.72555445,1.385306164,2.0430632,4.071398442,AGN
-28.86569273,-27.57413873,0.527584446,1.9721437,4.288533831,AGN
-25.53764098,-27.5257826,0.545228101,2.8045275,3.863904517,AGN
-23.82948044,-26.6159183,2.236616106,2.4141037,7.751444551,AGN
-30.49587913,-27.8543116,0.543808262,2.039251,3.617934449,AGN
-30.40058484,-27.60931407,0.185767358,2.2210689,3.456898608,AGN
-31.32743695,-27.13439422,1.062745422,1.7320874,3.672400637,AGN
-25.52282785,-27.61907578,0.654890025,2.367525,6.3322416,AGN
-32.17586249,-28.23624949,-0.054989532,1.9125761,3.466279826,AGN
-25.74992046,-27.96489847,-2.005128976,2.8050401,4.815872035,AGN
-28.09373123,-27.76333362,0.502881757,2.541871,4.144828833,AGN
-26.37569022,-26.57878375,1.555503068,2.2849202,5.803225338,AGN
-29.58264737,-27.58576452,-0.591122728,2.295563,3.600323007,AGN
-28.22428333,-26.90141977,-2.239763237,2.3158844,4.198774087,AGN
-26.6957745,-26.75704286,-1.297239303,2.4474034,5.307823961,AGN
-30.92092459,-27.04726439,0.024880748,2.071314,3.89949475,AGN
-27.17682236,-27.09297386,-1.402837944,2.674888,3.632258219,AGN
-26.10868619,-28.0320672,-0.931298494,2.685637,4.604750176,AGN
-29.23868071,-27.58303882,-2.933821342,2.1893394,4.216846895,AGN
-25.50421803,-27.69307966,0.853473547,2.4290934,4.887741987,AGN
-27.90592396,-26.4259115,0.239525226,2.4381382,3.879551862,AGN
-27.94944323,-27.8494487,0.981070384,2.2187943,4.312613377,AGN
-26.28670207,-26.66099141,0.309620744,2.2956884,5.405444121,AGN
-25.76774132,-27.49777367,0.640418757,2.6592116,4.254526148,AGN
-32.5678246,-28.14116622,0.346585627,1.8000903,3.739408606,AGN
-26.88711769,-26.15703208,-1.141275455,1.7163465,5.527315087,AGN
-27.16292101,-27.6929094,-0.169661847,2.4928627,4.496438244,AGN
-24.19689197,-26.89897874,0.953926779,2.7781816,5.174878825,AGN
-29.52292395,-27.1849957,1.293643926,1.9609736,3.868644681,AGN
-26.63832535,-28.00803797,-0.265095171,2.6227639,4.143284881,AGN
-25.37660779,-27.70096717,0.372811548,2.4755068,5.59031138,AGN
-31.13243498,-28.12739432,-0.763213763,2.0286775,3.509098536,AGN
-27.12998775,-27.74424551,0.374842137,2.7097592,3.850868887,AGN
-28.13677808,-26.97685935,0.376486224,2.4021165,3.654336565,AGN
-24.74260172,-27.50467702,1.097765942,2.398081,6.901365953,AGN
-33.17759317,-27.55409098,1.045948244,1.3961254,3.603117234,AGN
-24.56315056,-27.24990955,0.900906679,2.472968,6.13027661,AGN
-27.07816561,-28.03009535,-0.405908814,2.5738003,4.757843531,AGN
-28.95926204,-28.12631913,-1.499498495,2.446654,3.497000345,AGN
-23.72500597,-27.21624063,1.38489082,2.1586394,7.595718882,AGN
-27.44074589,-26.98232274,-0.877867743,2.5580852,3.996090384,AGN
-33.10162066,-27.80891662,0.572678676,1.5701907,3.655288456,AGN
-32.58281897,-27.60884727,0.777458581,1.5752255,3.604677224,AGN
-33.71547154,-27.23205898,0.402694585,1.3439789,3.810161644,AGN
-27.32073719,-27.85550118,1.337366629,2.1395159,4.762683214,AGN
-31.4586912,-27.80850519,-3.748394261,2.0600312,3.737730016,AGN
-26.72728834,-26.93144441,0.925752436,2.493801,5.95029925,AGN
-24.86548544,-26.15812646,1.055675529,2.5353618,5.734699522,AGN
-27.51203746,-26.73191981,0.643725839,2.3743284,3.820194832,AGN
-28.09994477,-27.29886213,-0.755197104,2.0426807,6.175042575,AGN
-30.74399461,-27.49272881,0.484130936,2.0776455,3.41465784,AGN
-26.86710291,-27.21957619,-0.715412307,2.2971785,4.9488193,AGN
-26.36306839,-27.62151925,0.493267536,2.8715775,4.12017523,AGN
-27.53508892,-27.33694792,0.063949879,2.6179824,3.937035183,AGN
-26.29669915,-27.43286464,0.926035331,2.470574,5.077847297,AGN
-25.78437219,-27.65827599,1.199397065,2.4515681,5.661249928,AGN
-28.59418152,-26.73878439,0.946582965,1.885314,4.380542284,AGN
-29.44706632,-27.93476779,-0.783692414,2.1789231,4.240370261,AGN
-23.98137173,-27.68699683,1.336027045,2.3465772,5.620667969,AGN
-28.39762038,-27.24072411,-0.67833798,2.3790293,4.484116599,AGN
-28.93032173,-27.49332901,-1.784933323,1.9598603,3.990458117,AGN
-25.73439784,-27.26534062,1.158266235,2.5942383,4.446808164,AGN
-26.79869583,-27.06160419,1.042411326,2.1890244,5.710168393,AGN
-29.49665407,-27.81277485,0.92786603,2.0877695,3.93454458,AGN
-29.96865609,-26.52160607,1.016637393,1.985636,3.889186248,AGN
-24.00780946,-26.71993071,1.325623764,2.2446742,6.944528071,AGN
-25.69522176,-27.42673382,0.975422199,2.3127537,6.591562958,AGN
-29.8772761,-27.00046087,-0.83136691,2.156402,3.819288942,AGN
-30.95674516,-27.31454255,1.009251161,1.7217413,4.113229508,AGN
-25.43779463,-27.27970938,0.912254755,2.7312047,4.479367984,AGN
-28.08470292,-27.86692317,-1.235792754,2.27733,5.611535916,AGN
-26.65276158,-27.65962146,-0.11434833,2.307047,6.05569744,AGN
-31.37437002,-27.92309836,-1.051236538,1.9469091,3.86258835,AGN
-25.27309571,-27.61576283,0.93679498,2.4525137,6.463768747,AGN
-30.97239931,-27.96486849,-0.721770317,2.0188072,3.721949956,AGN
-29.25345386,-26.42769278,-0.042377915,2.2056127,3.730303532,AGN
-28.80752736,-27.92086388,-0.17979991,2.3011608,4.20886742,AGN
-30.77698416,-27.35432141,0.452976183,1.7769262,3.644759606,AGN
-29.41427957,-27.08445839,-0.198948188,2.2692103,3.655620571,AGN
-29.41823301,-26.89150029,-0.077086207,2.076058,4.029404553,AGN
-30.45194518,-27.03063286,-0.81084941,1.9184194,3.764628347,AGN
-33.52807018,-27.8346548,0.561918778,1.6854175,3.654847898,AGN
-26.37523378,-27.11587139,-0.513188618,2.6435418,3.602712849,AGN
-27.52495118,-27.78583767,-2.644693993,2.3890116,4.189967845,AGN
-26.41707863,-27.13999171,-0.073085404,2.064401,6.990045722,AGN
-27.145016,-27.67405328,-1.623431732,2.2469103,4.030251837,AGN
-24.99706752,-27.0094607,1.68092618,2.1183639,5.871437231,AGN
-26.6570377,-27.36958541,0.320345764,2.5054483,5.555924616,AGN
-27.48128314,-26.88009686,0.836682567,1.9013705,6.277199191,AGN
-27.64837627,-27.67849214,0.308230892,2.4587142,4.089576476,AGN
-30.7044548,-27.88201691,0.474351798,1.980698,3.554557671,AGN
-33.5396361,-27.98646098,-0.654722658,1.705512,3.581799894,AGN
-30.29768052,-27.62440783,1.003812171,2.0449553,3.80546175,AGN
-30.01704635,-27.99512769,0.470620734,2.3173287,3.830846429,AGN
-27.49086251,-27.3266167,0.588779887,2.2959707,5.460226957,AGN
-24.80109647,-27.2428427,0.010038485,2.2226987,6.567687279,AGN
-25.46597384,-27.8021064,-0.290088941,2.6951244,4.427941838,AGN
-23.77022047,-26.61847677,1.836390804,2.1502607,7.391506746,AGN
-29.41393173,-27.37073932,-0.32385023,2.2556014,4.20576608,AGN
-25.90388112,-27.3551591,1.01103557,2.2340233,5.341924444,AGN
-30.88774002,-28.1207405,-1.318256049,2.0924673,4.140644446,AGN
-28.61602131,-27.4725869,-0.875963411,2.4180522,4.232841658,AGN
-32.77252349,-27.94048601,-0.086970457,1.7276386,3.590107737,AGN
-32.00612483,-27.64542917,0.442512976,1.882608,3.714618328,AGN
-29.50902753,-27.30072088,0.673049099,1.9056103,4.209968014,AGN
-29.11969069,-27.35365259,0.607442718,2.1071928,4.034894054,AGN
-31.15195654,-27.13450422,1.183129952,1.7100781,3.923091211,AGN
-30.29389183,-27.22850889,0.926004731,1.8755715,4.362749653,AGN
-26.8331559,-27.52246069,1.363389517,1.9108732,4.234743853,AGN
-27.93502792,-27.79393869,1.377613522,1.9436818,4.429556519,AGN
-26.73738815,-27.18991521,-0.909315578,2.3672915,4.366477833,AGN
-29.35848967,-27.54159882,-0.110527684,2.2508094,3.821671178,AGN
-28.13845789,-27.80682859,-0.358651786,2.5117242,3.830906584,AGN
-32.34434769,-27.82446253,-0.601399547,1.7768261,3.558948206,AGN
-26.42825802,-27.67078907,0.174053025,2.7029536,3.40915747,AGN
-28.05142189,-27.77484181,-2.921312874,2.2833433,3.834413179,AGN
-29.78804148,-26.85783207,0.905203012,1.7483612,3.9844245,AGN
-25.10282325,-27.53896847,0.772279265,2.4599633,5.755027016,AGN
-32.92819295,-27.96987248,0.306001822,1.7248123,3.322475223,AGN
-25.94153145,-27.35221323,1.351479858,2.017419,5.737568446,AGN
-30.42426055,-27.05643722,-1.117398393,1.9852923,3.791618405,AGN
-29.99017036,-27.71117775,-0.410574036,1.9316448,3.962911303,AGN
-25.88203845,-27.59997535,0.691196744,2.3650792,4.766610711,AGN
-31.40298132,-27.39781613,-0.217520849,1.8706197,3.670647178,AGN
-24.7355292,-27.44152297,1.432273779,2.2165923,5.597205942,AGN
-28.40163429,-27.01187061,0.860234001,2.1104405,5.447254655,AGN
-29.43471544,-27.19401825,-0.388918761,2.2113717,3.535768946,AGN
-21.19181844,-26.38576521,1.948483935,2.3541274,8.037049813,AGN
-28.17352512,-27.2506065,-0.186614808,2.4606674,3.763070583,AGN
-28.0121902,-27.45382745,-0.076164759,2.3464217,4.515729269,AGN
-31.21487687,-27.65903412,0.920651803,1.8566556,3.774437473,AGN
-29.74981383,-27.25898215,0.322204944,1.8061239,4.160298407,AGN
-32.92671774,-27.37568423,-0.906715178,1.567127,3.694337194,AGN
-29.63432864,-27.41051835,-1.059637483,2.0577357,4.004636515,AGN
-31.76912048,-27.49262609,0.285358489,1.695549,4.013409602,AGN
-28.28713338,-27.67530127,-1.002054176,2.551977,4.366592414,AGN
-27.98918507,-27.7633098,0.141777015,2.3873827,4.015455791,AGN
-28.79242356,-27.0848006,0.767632158,2.028057,3.938621819,AGN
-31.08053115,-27.54033957,0.508008248,1.9514155,3.67902779,AGN
-27.7362623,-26.37441187,-3.324445953,2.4115129,5.609930907,AGN
-33.27941253,-27.72404452,0.751087818,1.6634126,3.578261523,AGN
-24.49688198,-27.16318976,1.552261446,2.1426744,7.805131934,AGN
-32.56308268,-27.24158426,0.741572225,1.605601,3.629146668,AGN
-28.55115644,-27.33519148,0.81258231,2.072074,4.228649896,AGN
-27.86293164,-27.49481326,1.075567655,2.3321397,3.861294769,AGN
-25.98805946,-27.54722867,-0.848252169,2.3107796,5.898977055,AGN
-32.47288195,-27.97870181,0.733177808,1.8127815,3.451054305,AGN
-27.11826068,-27.21840265,1.034625305,2.2875876,4.680139102,AGN
-26.07719012,-27.74571435,0.506891906,2.596121,4.96546432,AGN
-26.97151008,-26.79392546,1.298273921,1.7163644,4.388312437,AGN
-30.14195912,-27.73305804,0.008379893,2.0983136,3.645587614,AGN
-28.33757437,-27.69689225,1.556398473,2.1480389,3.724811522,AGN
-33.42139454,-27.50152809,0.796317308,1.4635313,3.638913195,AGN
-24.81901914,-27.00700059,1.216174825,2.4090424,6.42638248,AGN
-31.2809604,-27.21246754,0.037530374,1.7699345,3.892056859,AGN
-28.9447666,-27.08416963,-0.195851858,2.2952044,4.338608312,AGN
-26.29915184,-27.12912879,-0.311226332,2.4921203,4.43121708,AGN
-26.16848554,-27.26277544,1.497556041,2.238299,5.749997323,AGN
-29.07253494,-27.44334814,0.38474904,2.1618016,5.356402433,AGN
-31.1059775,-27.6642743,0.44116598,1.8509423,3.409514911,AGN
-28.46733627,-26.80470269,0.596166085,1.8717842,4.288647963,AGN
-29.91928718,-27.77251348,-1.721356988,2.1919487,3.426789548,AGN
-27.60504271,-27.0088676,1.605036187,1.6517662,4.187921715,AGN
-29.44015966,-27.25418658,0.549273984,2.0358446,3.42309485,AGN
-31.0641273,-26.94888281,0.647894561,1.6154323,4.084211083,AGN
-25.03047433,-27.04762465,1.8629021,1.997945,7.068164826,AGN
-24.81275497,-27.25062895,0.311959058,2.5025764,5.547377533,AGN
-31.68009662,-27.49553751,-0.60360358,1.8839668,3.908212348,AGN
-26.1688534,-26.42545819,0.520542976,2.605933,4.479540753,AGN
-29.3787054,-27.21276129,1.078648721,1.8641981,4.456280454,AGN
-28.08313012,-27.50206317,-1.240373398,2.267303,4.204881287,AGN
-28.89432734,-26.67798234,0.197270991,1.867191,4.976288086,AGN
-26.69688841,-27.66389406,-0.452660315,2.5159087,4.335609665,AGN
-32.04442514,-27.29563753,-2.025496724,1.7433738,3.814919172,AGN
-28.46176155,-28.01811872,-1.404421982,2.347632,3.814764717,AGN
-31.40833437,-27.24365241,0.241613026,1.6410583,4.134931849,AGN
-24.75080139,-27.47535473,0.506409602,2.6752543,4.756831568,AGN
-32.34379215,-27.55712259,0.811733205,1.6240301,3.732995425,AGN
-26.16835485,-27.46921481,0.908692818,2.4323764,5.41343375,AGN
-26.64821691,-27.62485286,1.223188076,2.5440555,4.575163449,AGN
-29.10107973,-26.75589608,0.99261289,1.8182738,4.030800487,AGN
-26.15050672,-27.52878928,-0.136989051,2.5947347,3.798136425,AGN
-34.04772626,-27.77313167,0.3397637,1.5597363,3.662768853,AGN
-27.22060474,-27.42017785,-2.545435011,2.3498585,3.859591722,AGN
-30.03137329,-27.25589751,0.527840158,2.1618516,4.128803767,AGN
-29.78733627,-27.72713612,-0.932337543,2.3081,4.137368659,AGN
-26.66183207,-27.10668745,1.223874959,2.2712784,5.348951199,AGN
-31.28509986,-27.67246866,0.871322538,1.878316,3.786087291,AGN
-29.73510857,-27.37075938,-0.511266756,2.0469913,3.440837831,AGN
-27.72531911,-27.2135725,0.990609185,2.2387853,5.271655726,AGN
-31.15597306,-27.43632576,-1.197758659,1.9272561,3.701391922,AGN
-26.10048446,-27.50219822,-0.601799207,2.7069194,3.556495627,AGN
-23.82565233,-27.27868882,1.386553608,2.227573,6.217937267,AGN
-31.78586202,-27.40844004,-0.050668218,1.8188477,4.152832887,AGN
-25.40415076,-27.49547777,1.013033258,2.4715497,5.943507997,AGN
-28.86498621,-27.26618518,1.365932431,1.5236522,3.90325351,AGN
-27.24449114,-26.72024254,0.040787395,1.8832263,5.064958798,AGN
-27.53836031,-27.13225427,-1.185184086,2.467872,4.192718217,AGN
-26.07238946,-27.41512569,-0.342411513,2.604481,3.798681063,AGN
-26.39005619,-27.28002005,-0.395279406,2.3096533,5.261370896,AGN
-26.64395839,-26.50554112,0.301277383,1.9713017,5.832211136,AGN
-29.84843289,-27.58014976,0.501478578,2.0817263,3.693083366,AGN
-30.74109895,-27.88080478,0.612513408,2.1270213,3.763178163,AGN
-30.88893501,-27.54346728,0.065684226,1.9061675,4.274230119,AGN
-27.03237366,-27.4926716,1.250195586,2.2186847,5.698686709,AGN
-26.07760238,-27.49018628,0.954843797,2.5038877,5.102501514,AGN
-26.45188795,-27.57100973,0.411251206,2.5898182,4.334741471,AGN
-25.86412679,-27.60729876,-0.065947836,2.6831007,4.749756513,AGN
-26.97528428,-27.67783079,0.189610445,2.4685612,4.277894121,AGN
-28.07080962,-26.66288976,-0.937062761,1.7734103,4.875634375,AGN
-26.13476725,-27.55408435,1.411041494,2.1985214,4.390177095,AGN
-27.82401178,-27.01264787,-2.593656719,2.1075394,4.386952418,AGN
-25.47267406,-27.68941879,1.718547733,2.5498643,4.412315352,AGN
-30.63010806,-27.27380328,0.377352213,1.8320485,4.302142391,AGN
-30.92029331,-27.33034706,-0.413937759,1.9152058,3.799963875,AGN
-28.33842193,-27.443004,0.105023192,2.4098465,3.991465886,AGN
-28.42465725,-27.36908701,0.881881499,2.1519358,3.725183231,AGN
-25.97047803,-26.16962653,1.981918417,2.5345602,6.111396626,AGN
-28.74709605,-27.25955196,-0.429536983,1.984601,4.401175108,AGN
-30.48662645,-27.78668234,-0.657364259,2.159646,3.662125703,AGN
-28.31202275,-26.56645144,0.784961155,2.2286196,3.860708911,AGN
-29.77006793,-27.42593927,-1.733235051,2.056328,3.650947027,AGN
-27.49024891,-27.7314249,0.334627202,2.345829,4.025974246,AGN
-26.87854301,-27.50301579,-0.094743238,2.350473,4.198619665,AGN
-30.25074371,-27.06723663,0.869185625,2.0715191,4.157131379,AGN
-28.99638267,-27.32891222,1.169039601,1.95852,4.140340041,AGN
-31.79791681,-27.35874397,-0.252345371,1.7026062,4.147891464,AGN
-24.68808785,-27.61425988,-2.836348967,2.789022,4.473836172,AGN
-26.45209971,-26.36906328,1.550795064,2.7119672,5.630032058,AGN
-23.64894802,-26.89978152,2.009210068,2.181554,7.553745016,AGN
-33.0278747,-27.81622262,-1.168551529,1.8391652,3.464609575,AGN
-26.29217072,-26.97957691,1.193055607,2.4107566,5.108560368,AGN
-26.56083986,-27.35643611,0.195231321,2.6407297,5.127158042,AGN
-30.79067032,-27.43384122,0.659730746,1.825664,3.847309176,AGN
-27.97189874,-27.20627218,0.322572825,2.445055,4.190093105,AGN
-32.23036844,-27.76890634,-0.020378294,1.8951125,3.532837281,AGN
-28.98730722,-27.07995006,0.673619683,2.4749558,4.193138306,AGN
-26.11434362,-27.15532507,1.188913036,2.4678743,5.505600699,AGN
-30.23779711,-27.65084117,0.571256238,2.0107946,3.960630265,AGN
-34.52881467,-27.64009782,0.713816719,1.3048888,3.323368143,AGN
-26.72518127,-27.66699575,-1.088281986,2.5774386,4.231619217,AGN
-24.29602544,-26.76049584,-1.758303183,2.8915272,4.635524573,AGN
-26.83354224,-27.21981318,1.451210608,1.8431824,4.659319528,AGN
-32.60069878,-27.37375303,-3.027263527,1.8924838,3.669356174,AGN
-29.661753,-27.72567493,-1.933156559,2.2694423,3.747324003,AGN
-30.88307766,-27.52553094,-0.37131924,1.7978425,3.729193965,AGN
-31.98986948,-27.59222989,-0.708455551,1.7845706,3.715658203,AGN
-29.72487709,-27.78773276,1.208669262,2.2097712,3.974190339,AGN
-31.08657825,-27.52383425,-2.842592655,1.8669777,3.942867756,AGN
-32.79449667,-27.57572717,0.125047952,1.6092138,3.568524786,AGN
-30.50458089,-27.7662623,0.684345845,2.0589967,3.891529872,AGN
-27.10465612,-27.48617822,0.314154703,2.4032507,4.353540745,AGN
-29.45766494,-27.57898719,0.601189061,2.0669215,3.642659764,AGN
