0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
4FGL J1002.3-2810,263.3645,21.42083,496.12933,-23.084207697173785,2.6703112,0.34790504,0.9671319,3.558785,-0.27148002,-0.0058286595,0.0025432531,0.6666667,-0.89724094,-0.6049439,-1.0,0.51221734,2.03760473769092,LogParabola,0.2851463,0.26838055,3FGL J1002.0-2837,,agn,CRATES J100223-273027,0.1,0.0,2,0.9680308259349044,0.031969174065075275,0.9118628670753717,0.08813713292462813,0.9447133717120034,0.05528662828799665,0.8796093996167859,0.12039060038321438,0.0,0.002,0.0,0.0
4FGL J1004.6-5215,278.87955,2.6509616,2168.4902,-21.563650494652816,2.3445332,0.3723886,0.7741753,3.1733103,-0.9972209,0.9998132,0.014258389,0.6666667,-0.38175482,-0.5230448,-0.968164,-0.9994093,2.393683138000097,LogParabola,0.3248883,0.89462626,3FGL J1003.7-5215,,,,0.0,0.0,4,0.4910148433167359,0.5089851566832636,0.9430647753686418,0.056935224631358236,0.9660402775976912,0.03395972240230822,0.8872090575588552,0.11279094244114511,1.0,0.002,0.0,0.0
4FGL J1008.2-1000,250.49252,35.747246,202.49843,-23.13699628824586,3.1428208,0.20789261,0.13738975,1.0996722,-0.40003654,-0.76944005,0.013047262,0.6666667,-0.9263839,-0.9958941,-0.9999939,0.984495,2.1885302835269886,PowerLaw,0.13645108,0.45976856,,,agn,CRATES J100710-095715,0.67,0.0,256,0.9996615028565825,0.0003384971434403483,0.9773431302991922,0.022656869700807842,0.9958888533814351,0.0041111466185657815,0.9856633424618192,0.014336657538182062,0.0,0.001,0.0,0.0
4FGL J1011.4-5729c,282.71994,-1.0395072,2019.7225,-20.581842368462702,2.6350772,0.34711248,0.94675237,3.3405242,-0.9938533,0.88838875,0.009652169,0.6666667,-0.11099637,-0.70352584,-0.9986666,0.94448364,1.9498381022014373,LogParabola,0.28533134,0.95634156,,,,,0.0,0.0,58,0.00029222051332666865,0.999707779486691,0.8773555830402452,0.12264441695975488,0.8954435593783755,0.10455644062162364,0.5962659952907694,0.40373400470923054,1.0,0.032,0.0,0.053
4FGL J1014.6+6126,149.18478,46.906174,2790.562,-22.811140369749346,1.9881439,0.39571667,0.7830544,3.207354,-0.63465095,0.99764776,0.015621829,0.6666667,0.14871395,-0.5447248,-0.6723668,-0.99911815,0.7368599664685125,LogParabola,0.4707878,2.2446337,,,,,0.0,0.0,0,0.9987299307179237,0.0012700692820588415,0.7474307914850581,0.2525692085149421,0.7904861719763671,0.20951382802363255,0.9440499194255472,0.05595008057445272,0.0,0.163,0.0,0.0
4FGL J1015.1-6353,286.72684,-6.045768,2125.6921,-21.87620148553399,2.3144085,0.214066,0.19921474,1.6568297,-0.54464036,-0.7759595,0.003410044,0.6666667,-0.60674375,-0.4257392,-0.7770191,-0.9999581,0.9837581637360654,PowerLaw,0.14789002,0.5390613,,,sey,IGR J10147-6354,0.71,0.0,0,0.9990085892440843,0.0009914107559374557,0.9662191778328997,0.0337808221671015,0.9831328535735671,0.016867146426433454,0.986180477489307,0.013819522510693965,0.0,0.0,0.0,0.0
4FGL J1015.5-6030,284.8662,-3.2181122,776.50275,-20.914514664739812,2.7935088,0.10593221,0.1515342,2.356857,0.5515109,-0.59436154,0.006473523,0.6666667,-0.8230667,-0.8661446,-0.4668841,-0.99999624,1.5604208052482043,PowerLaw,0.07646009,0.38831154,3FGL J1016.5-6034,,,,0.0,0.0,0,0.9996596439671352,0.0003403560328432306,0.9720050363864564,0.027994963613544675,0.947434937664943,0.052565062335057436,0.9620968025333606,0.037903197466640004,0.0,0.0,0.0,0.0
4FGL J1016.1-4247,274.9322,11.488272,5560.481,-21.843805347762412,1.8083638,0.16162755,0.2191803,2.786797,0.98994994,-0.99962324,7.1937195E-4,0.6666667,0.99679595,-0.3414721,-0.34840092,-0.6880283,2.266215414315893,PowerLaw,0.09724822,0.24238952,3FGL J1016.6-4244,3FHL J1016.2-4245,,,0.0,0.0,0,0.99938180878164,0.0006181912183757965,0.9607740153749185,0.03922598462508136,0.9932317296900789,0.00676827030992123,0.9942917729582237,0.005708227041777138,0.0,0.001,0.0,0.0
4FGL J1016.2-5729,283.25348,-0.68280596,3090.615,-20.804291158796687,2.5079262,0.19160673,0.117511205,1.3281316,-0.98593163,0.9892174,0.0014347569,0.6666667,-0.78002524,-0.68429893,-0.67182195,-0.7735184,2.2674788514743756,PowerLaw,0.111666,0.27119794,,,,,0.0,0.0,24,0.9844522176113285,0.015547782388661707,0.9701480066581688,0.029851993341831366,0.9918475987797944,0.008152401220205985,0.9478535960920514,0.05214640390794802,0.0,0.0,0.0,0.0
4FGL J1017.4+5956,150.70985,48.033752,4034.3516,-23.22182896410879,1.9471323,0.2330031,0.079516284,0.7397305,-0.9827153,0.9671698,9.042382E-4,0.6666667,-0.016317979,-0.62801546,-0.9214564,0.7054053,2.16681939027359,PowerLaw,0.119370386,0.3286905,,,,,0.0,0.0,0,0.9986206915752972,0.0013793084247060209,0.9749231419042421,0.02507685809575831,0.9984541309752478,0.0015458690247523552,0.9856245109490414,0.014375489050960425,0.0,0.0,0.0,0.0
4FGL J1018.1-4051,274.12558,13.289148,915.8766,-22.440724311166264,2.530992,0.2369754,0.21751052,1.6327405,-0.76349884,-0.34673446,0.00450945,0.6666667,-0.7462874,-0.7957904,-0.8469217,-0.99783033,2.2949345181699647,PowerLaw,0.1627981,0.4154097,,,,,0.0,0.0,0,0.9987976205750384,0.001202379424951378,0.980338720121635,0.01966127987836506,0.9973893000721777,0.002610699927823032,0.9841979209360561,0.015802079063945408,0.0,0.0,0.0,0.0
4FGL J1018.1-2705,265.6098,24.457577,862.4406,-22.223963887613365,2.5203717,0.18956447,0.21758,2.2683144,0.9995488,-0.52695376,0.005567907,0.6666667,-0.73791826,-0.812774,-0.9999998,0.86358833,1.9487362485251436,PowerLaw,0.1211466,0.41979963,,,,,0.0,0.0,2,0.9987796871274741,0.0012203128725056778,0.9713407693867362,0.028659230613263753,0.9628915529284486,0.03710844707155126,0.9776352779397022,0.022364722060296983,0.0,0.0,0.0,0.0
4FGL J1018.2+0145,240.99455,45.4017,1635.5945,-22.509968419667132,2.2660036,0.65133363,0.056829035,0.24842402,0.04429078,-0.87139946,3.721286E-4,0.6666667,-0.13486212,-0.8106332,-0.9972873,0.9895237,1.476515160234005,PowerLaw,4.257351,0.1889597,,,,,0.0,0.0,0,0.9987182884589397,0.0012817115410473667,0.9789161226350821,0.02108387736491727,0.9969819210476307,0.0030180789523675676,0.9871064326161916,0.012893567383808379,0.0,0.0,0.0,0.0
4FGL J1018.3-0703,250.02695,39.599792,879.54236,-22.517438955485872,2.50715,0.26904953,0.1973295,1.4599574,0.9709854,-0.7032282,0.007248181,0.6666667,-0.42486796,-0.99996626,0.99779713,-0.99715155,2.5047841314831922,PowerLaw,0.18081777,0.63213086,,,,,0.0,0.0,0,0.9998045282846989,0.0001954717152987678,0.9837604276358014,0.016239572364198786,0.9997067438608743,0.00029325613912531575,0.9921562681720036,0.007843731827996334,0.0,0.0,0.0,0.0
4FGL J1018.4+2210,212.51039,55.025196,34527.816,-24.146359630433906,1.4263917,0.8404837,0.62850344,1.2974015,-0.99995923,0.999903,6.7958137E-4,0.6666667,-0.7664818,-0.99998623,0.99997556,0.014044042,1.4014625631093929,PowerLaw,0.61762124,0.334706,,,,,0.0,0.0,0,0.9985634691805438,0.001436530819470313,0.9297110368431075,0.07028896315689165,0.5597583847985422,0.44024161520145794,0.9769252405100797,0.023074759489921673,0.0,0.022,0.407,0.0
4FGL J1019.3+5625,155.04593,50.148857,5267.1865,-23.473634595913676,1.8047268,0.48134562,0.60741085,2.289514,-0.7160625,-0.9999474,0.0046584103,0.6666667,0.995829,-0.013422079,-0.59603363,-0.99997663,2.7429890178584646,PowerLaw,0.39752567,0.14268215,,,,,0.0,0.0,0,0.9999219927516652,7.800724831818249e-05,0.9726831196620869,0.027316880337913456,0.9993769040726367,0.0006230959273636139,0.9914554842094342,0.008544515790565694,0.0,0.0,0.0,0.0
4FGL J1020.4-5314,281.41,3.197838,1924.8213,-21.33969391039353,2.4065392,0.21598463,0.39972055,3.1387343,-0.9999944,0.9999323,0.006103645,0.6666667,-0.60424614,-0.7330834,-0.84370875,-0.99998397,1.7157861565276962,LogParabola,0.19116579,0.6501026,,,,,0.0,0.0,0,0.8607814559831017,0.13921854401689607,0.9146667029772365,0.08533329702276317,0.9276751846663418,0.07232481533365898,0.8745849467920662,0.1254150532079337,0.0,0.008,0.0,0.0
4FGL J1021.8-6308,286.9498,-5.01415,8343.618,-22.650039386625174,1.9366087,0.20098476,-0.08589388,1.4080566,0.9904056,-0.077513404,8.707053E-4,0.6666667,-0.8827248,-0.34001356,-0.5782485,-0.02688769,1.0744285305193062,PowerLaw,0.05738821,0.1670723,,,,,0.0,0.0,0,0.9998363196944015,0.00016368030558337382,0.9448489019756219,0.05515109802437748,0.9258249898569174,0.07417501014308235,0.9961918889140075,0.0038081110859935338,0.0,0.012,0.0,0.0
4FGL J1026.2-5731,284.4052,0.022287028,1844.2283,-19.711752049294866,2.548136,0.17385834,0.6778465,5.3005266,-0.49499857,-0.8259903,0.0025435463,0.6666667,-0.029762939,-0.7682049,-0.8628613,-0.9999823,1.553534184115581,LogParabola,0.20486444,0.3392829,3FGL J1026.2-5730,,,FGES J1036.3-5833 field,0.0,0.0,16,0.04066627627172949,0.9593337237282644,0.580865398674257,0.4191346013257428,0.5478050882599651,0.4521949117400349,0.15486269233778024,0.8451373076622194,1.0,0.411,0.243,1.0
4FGL J1028.1-3550,272.90482,18.53579,1325.9352,-22.702137915668317,2.4332564,0.14487295,-0.0692498,1.0831795,0.9999917,-1.0,0.001047496,0.6666667,1.0,-0.91677815,-0.33700237,-0.072641,2.0535803829979375,PowerLaw,0.05233167,0.15852445,,,,,0.0,0.0,0,0.9997382628672541,0.0002617371327451813,0.9763412905883073,0.023658709411693638,0.9987829393874895,0.001217060612510302,0.9875535412370166,0.012446458762982315,0.0,0.0,0.0,0.0
4FGL J1028.4-1539,259.60388,34.91793,2501.5918,-22.453344044878122,2.1721475,0.14809811,-0.05057844,0.8197731,-0.67428154,-0.49285823,4.5303127E-4,0.6666667,-0.9385862,0.31740645,-0.9871889,0.9122275,1.8804396083196642,PowerLaw,0.051483944,0.23233835,,,,,0.0,0.0,0,0.9987812373886998,0.0012187626112906509,0.9773607707751494,0.022639229224850337,0.9989528317879655,0.0010471682120347184,0.9926328127826686,0.007367187217332117,0.0,0.0,0.0,0.0
4FGL J1029.4-0828,253.87263,40.506702,1733.5631,-22.590202335136226,2.331441,0.13833487,-0.07892685,0.9921266,-0.9709697,0.33620626,3.4938057E-4,0.6666667,-0.79957813,-0.45733663,-0.4862487,-0.4208991,2.523747159758669,PowerLaw,0.06290731,0.18841027,,,,,0.0,0.0,0,0.9996646617975325,0.0003353382024552931,0.9788747000528035,0.021125299947195766,0.9996623873789069,0.00033761262109231727,0.9977536791124527,0.0022463208875487606,0.0,0.0,0.0,0.0
4FGL J1029.9+7335,135.25827,39.973797,3508.6436,-23.038119096275278,2.1097078,0.3927489,0.15258554,0.97124535,0.99928933,-0.82622117,0.0040155225,0.6666667,-0.90803593,0.23656288,-0.5183635,-0.99997276,1.9478583097755668,PowerLaw,0.20042619,1.1426615,,,,,0.0,0.0,4,0.9998406962801264,0.00015930371985601027,0.9745489934167361,0.025451006583264,0.9936107500302731,0.006389249969727919,0.9880910485269117,0.011908951473088411,0.0,0.0,0.0,0.0
4FGL J1030.7+6118,147.6155,48.522575,1055.7654,-22.521830316721285,2.7057605,0.1555622,-0.019260092,0.27848443,0.9531654,-0.7706818,0.0017409802,0.6666667,-0.8453833,-0.45515838,-0.99999684,0.8358534,2.3411076012386234,PowerLaw,0.060383074,0.25773078,,,agn,SDSS J10302+6116,0.13,0.0,0,0.9986233956244637,0.0013766043755309998,0.9807192089960499,0.0192807910039495,0.9949487253650169,0.005051274634982881,0.9953999597152607,0.004600040284740697,0.0,0.0,0.0,0.0
4FGL J1036.3-5833e,286.08102,-0.18149121,5171.8984,-17.562173130407725,1.8616843,0.022899844,0.05764033,5.0180535,-0.9267465,0.36845654,5.067612E-5,0.6666667,-0.32262194,-0.3711697,-0.5956499,-0.3894886,2.7229238678887473,LogParabola,0.009419662,0.027061094,2FGL J1036.4-5828c,3FHL J1036.3-5833e,,,,,4,0.9978435378142181,0.002156462185787884,0.9346272543298639,0.06537274567013572,0.9416489301374957,0.05835106986250442,0.9160591878453433,0.08394081215465825,0.0,0.015,0.0,0.0
4FGL J1036.5-1809,263.33966,34.148827,496.34253,-22.68072332852422,2.754375,0.15187335,0.014939289,0.1863718,-0.48928759,-0.68965304,0.0025724692,0.6666667,-0.84759283,-0.62411195,-0.9991792,-0.6991115,2.0790557656214785,PowerLaw,0.08325821,0.23062333,,,,,0.0,0.0,0,0.998247140783741,0.0017528592162701065,0.989728159703142,0.010271840296858924,0.9982900162593019,0.0017099837406988816,0.9916016474748907,0.008398352525109372,0.0,0.0,0.0,0.0
4FGL J1036.6-4349,278.70816,12.615111,1213.683,-21.323420860083406,2.253405,0.14892514,0.27364045,3.459673,0.99848217,-0.40945464,0.0025727523,0.6666667,-0.4109257,-0.5778013,-0.91971517,-0.9994556,1.6407037412667775,LogParabola,0.106370956,0.2962629,3FGL J1036.4-4348,,,,0.0,0.0,0,0.4614039070074258,0.5385960929925718,0.7962556854225767,0.20374431457742317,0.828682507279667,0.17131749272033317,0.8065180965167785,0.19348190348322053,1.0,0.087,0.0,0.0
4FGL J1037.8-5810,286.06104,0.24389318,1257.4552,-20.11059393625961,2.6352468,0.13128813,0.26044482,4.230554,-0.7605795,-0.49075657,0.003742865,0.6666667,-0.73442847,-0.7880555,-0.93941504,-0.9997327,1.2464777538309093,LogParabola,0.092596106,0.31126583,3FGL J1039.1-5809,,,FGES J1036.3-5833 field,0.0,0.0,21,0.4778599634918689,0.5221400365081311,0.7325601529787552,0.2674398470212454,0.6666739299562919,0.33332607004370857,0.6371202777503808,0.3628797222496193,1.0,0.144,0.002,0.012
4FGL J1039.2+3258,193.23775,60.9287,852.1639,-22.361701652725003,2.462897,0.1339083,0.069862716,0.8639901,0.9999833,-0.13211836,0.002040662,0.6666667,-0.7835921,-0.62604326,-0.692643,-0.99884003,1.8759991344361089,PowerLaw,0.08886816,0.20717025,,,agn,SDSS J10390+3259,0.3,0.0,0,0.999635000246491,0.00036499975349496566,0.9801112900268315,0.019888709973167443,0.9836663808929818,0.016333619107017534,0.9913439598349296,0.00865604016507075,0.0,0.0,0.0,0.0
4FGL J1043.0+5316,156.31331,54.718025,443.07953,-23.133100138964636,2.840257,0.15428951,-0.020923885,0.21428888,-0.5216899,-0.60883796,0.0028278306,0.6666667,-0.90788156,-0.27556768,-0.83487636,-0.09602148,2.5927273106717097,PowerLaw,0.08783293,0.22423227,,,agn,SDSS J104410.66+532220.5,0.73,0.0,0,0.9995913537035295,0.00040864629645059934,0.9877836263492975,0.012216373650702293,0.9994317965917022,0.0005682034082989941,0.9950178031240815,0.004982196875919027,0.0,0.0,0.0,0.0
4FGL J1046.7-6010,288.00613,-0.9672107,1579.0796,-19.669174865061432,2.5099878,0.10809714,0.3403478,6.230236,0.11145404,0.016068276,0.002818222,0.6666667,-0.59280515,-0.8127078,-0.8879977,-0.997234,2.0900495404232604,LogParabola,0.08055866,0.2700007,2FGL J1046.8-6005c,,,FGES J1036.3-5833 field,0.0,0.0,4,0.034133274073071436,0.9658667259269351,0.4614805045692427,0.538519495430758,0.34995387230310415,0.6500461276968944,0.09918150987352073,0.9008184901264799,1.0,0.632,0.999,1.0
4FGL J1047.2+6740,139.11755,45.355637,3599.3857,-23.221550950759656,1.9606525,0.25828397,0.06620152,0.5296021,-0.88774645,-0.5446795,0.0010454555,0.6666667,-0.6508974,-0.31675166,-0.45729455,-0.5953421,2.8751821416838443,PowerLaw,0.12912905,0.35852954,,,,,0.0,0.0,0,0.9999516183469491,4.8381653038666643e-05,0.9773868658775159,0.022613134122482427,0.999895756206522,0.00010424379347747289,0.9995265898360134,0.00047341016398638015,0.0,0.0,0.0,0.0
4FGL J1048.4-5030,283.77615,7.726619,11899.553,-22.96766941223449,1.6639758,0.31035626,0.24680935,1.2662772,-1.0,0.9999998,7.830596E-4,0.6666667,-0.97802734,0.8487168,-0.4428058,-0.13623765,1.7770211536508014,PowerLaw,0.17992374,0.4802892,,3FHL J1048.4-5030,,,0.0,0.0,0,0.9990214235090202,0.0009785764909848794,0.9556251155432534,0.04437488445674696,0.9944957198991358,0.0055042801008644265,0.9874887153889494,0.012511284611050933,0.0,0.006,0.0,0.0
4FGL J1048.5-5923,287.85458,-0.1666718,1517.0591,-19.52371384541055,2.5240397,0.121937715,0.54568833,7.562589,-0.29786915,-0.6217825,0.0030904603,0.6666667,-0.42289552,-0.83511615,-0.9997181,0.9703327,1.132557358734824,LogParabola,0.13931082,0.3199475,,,,FGES J1036.3-5833 field,0.0,0.0,0,0.00010110343746216888,0.99989889656252,0.35637686685732445,0.6436231331426756,0.07428790605143734,0.9257120939485622,0.0737033226645493,0.9262966773354508,1.0,0.771,1.0,1.0
4FGL J1049.8+2741,204.64984,63.07313,3002.413,-22.60537996757012,1.9965559,0.14964293,-0.04685384,0.6520733,0.8414257,-0.7444379,4.3801658E-4,0.6666667,-0.4681889,-0.4858654,-0.74392325,0.06394221,2.42835229029766,PowerLaw,0.058738824,0.2188065,,,,,0.0,0.0,0,0.9997693413285728,0.00023065867145013547,0.977703399775876,0.022296600224124333,0.998320082157247,0.0016799178427546247,0.9993063859208545,0.0006936140791450883,0.0,0.0,0.0,0.0
4FGL J1054.7-6008c,288.88257,-0.49147785,6244.69,-20.959240519634385,2.2092369,0.2297578,0.1575903,1.5559049,0.9993745,-0.2241358,0.0015655907,0.6666667,-0.8596913,-0.59371,-0.58694035,-0.753775,2.488654234595431,PowerLaw,0.16289027,0.49312192,3FGL J1054.7-6006,,,,0.0,0.0,48,0.9679703691543788,0.03202963084564186,0.9637418797696479,0.03625812023035311,0.978030664753905,0.021969335246096313,0.9727554414314419,0.027244558568558005,0.0,0.001,0.0,0.0
4FGL J1055.6-0719,259.60846,45.586567,697.49225,-22.622673377575452,2.5745325,0.34632272,0.16187477,1.1195028,0.9729133,-0.80908436,0.0074555576,0.6666667,-0.32078627,-0.8476614,-0.99999636,-0.9256932,1.7504261911478856,PowerLaw,0.1928738,0.6936816,,,,,0.0,0.0,4,0.9994468603731534,0.0005531396268527748,0.9855229167377437,0.014477083262256663,0.9771647819801024,0.022835218019896804,0.9781569098558687,0.021843090144130793,0.0,0.0,0.0,0.0
4FGL J1055.7-1807,267.93097,36.770573,2808.333,-22.8654673715659,2.1336682,0.16092552,-0.085186616,1.1261461,0.99625564,-0.9585315,7.0632686E-4,0.6666667,-0.023685154,-0.63788605,-0.38004616,-0.081377335,1.8981801946070205,PowerLaw,0.052625757,0.3828237,,,,,0.0,0.0,0,0.9998633022479231,0.00013669775208717178,0.9759169541174795,0.02408304588252057,0.9976444763854643,0.0023555236145346866,0.99796811092597,0.002031889074030984,0.0,0.0,0.0,0.0
4FGL J1057.6-4051,280.80298,17.069021,7280.7295,-22.943657944092273,1.6882813,0.4425936,0.52278066,2.538984,-0.9999578,0.99809736,0.0014972122,0.6666667,0.99918526,0.10527364,-0.41913545,-0.9942562,2.8393800468098367,PowerLaw,0.39031184,0.56897104,3FGL J1057.6-4051,3FHL J1057.6-4051,agn,SUMSS J105804-405252,0.16,0.0,0,0.999548298101582,0.00045170189840171624,0.965805420023143,0.03419457997685641,0.999329269411598,0.0006707305884028975,0.9931483616686013,0.006851638331398793,0.0,0.001,0.0,0.0
4FGL J1058.4-6625,291.96155,-5.994655,5590.9014,-21.6221070325829,1.9265342,0.16538389,0.14547022,1.759437,-0.9903658,0.99986696,8.1452675E-4,0.6666667,-0.76233673,-0.015917316,-0.7229148,-0.30393413,2.1875075801849357,PowerLaw,0.09783745,0.28318602,2FGL J1058.7-6621,,,,0.0,0.0,0,0.9967201563165476,0.003279843683438256,0.9671283879444662,0.032871612055534884,0.995911033773222,0.004088966226777596,0.9938756811059212,0.006124318894077934,0.0,0.0,0.0,0.0
4FGL J1058.9-6101,289.73248,-1.0710026,2815.156,-20.67016549025427,2.3725612,0.32312664,0.9932049,3.4203618,-0.6808858,0.9988564,0.007849279,0.6666667,-0.28503868,-0.49185997,-1.0,1.0,1.128523382187622,LogParabola,,0.19916043,3FGL J1058.5-6106c,,unk,ERC030 G289.80-01.18,0.31,0.0,2320,0.8278738182434938,0.17212618175649272,0.7399253813586419,0.26007461864135784,0.6798619412591088,0.32013805874089135,0.5942310324508638,0.4057689675491364,0.0,0.182,0.235,0.057
4FGL J1059.4+2148,218.5703,64.01834,1554.1465,-22.74208204712022,2.4827013,0.15726632,-0.079488896,1.0740877,0.24633144,-0.9022558,7.9671916E-4,0.6666667,-0.5454379,-0.7771506,-0.14344372,-0.9999862,0.7604871931195624,PowerLaw,0.055448953,0.29975003,,,,,0.0,0.0,0,0.9999156422132106,8.435778676619114e-05,0.9766938987768875,0.023306101223111324,0.986171632165856,0.01382836783414425,0.991449941811904,0.008550058188097008,0.0,0.0,0.0,0.0
4FGL J1059.4+0226,250.78244,53.57094,1485.2385,-21.51586659568395,2.4139645,0.19855572,0.21370159,1.556767,0.9648671,-0.5258856,0.0022609131,0.6666667,-0.50663877,-0.68479055,-0.9216853,-0.01497605,2.7866956364707867,PowerLaw,0.21959093,0.31731847,3FGL J1059.3+0224,,,,0.0,0.0,0,0.9866083856565024,0.013391614343481748,0.9785600299137697,0.02143997008623114,0.9926999943370975,0.0073000056629029565,0.9792585459063161,0.020741454093683255,0.0,0.0,0.0,0.0
4FGL J1100.0-2044,270.68393,35.060196,1631.9257,-22.251401606554275,2.2047381,0.2067104,0.14814751,1.2727944,0.92273104,-0.6738346,0.003799359,0.6666667,-0.386045,-0.6022078,-0.6898089,-0.6345433,0.6208644148954081,PowerLaw,0.1483803,0.48759106,3FGL J1100.2-2044,,,,0.0,0.0,0,0.9999376766113542,6.232338863837973e-05,0.9530684337883614,0.04693156621163752,0.9367375671002574,0.06326243289974184,0.9911843888208346,0.008815611179165754,0.0,0.002,0.0,0.0
4FGL J1102.4+0246,251.29851,54.3382,1568.5563,-21.909757920584244,2.5714996,0.35126123,0.99999166,3.6574218,-0.7985353,-0.6709107,0.0013043428,0.6666667,-0.12747206,-0.90689284,-1.0,0.9995541,2.6067315138130494,LogParabola,,0.34585714,,,,,0.0,0.0,2048,0.9964444736953124,0.0035555263046713323,0.9551035806789837,0.04489641932101589,0.9820220031924559,0.017977996807544867,0.9044732337104372,0.0955267662895619,0.0,0.001,0.0,0.0
4FGL J1105.1-2600,274.94977,31.031294,1391.304,-22.135201021907136,2.2937179,0.21680035,0.1750185,1.5894938,-0.10794421,-0.5367067,0.003348698,0.6666667,-0.50440145,-0.5940314,-0.9982745,-0.98112696,2.628802245211001,PowerLaw,0.13644299,0.4489569,,,,,0.0,0.0,0,0.9978122189408162,0.002187781059174098,0.9780717367291679,0.02192826327083146,0.9975071037054297,0.0024928962945715187,0.9908246116545062,0.009175388345493488,0.0,0.0,0.0,0.0
4FGL J1105.3-0626,261.6581,47.74298,13992.816,-23.553807276352703,1.5556556,0.7853713,0.99999964,2.2952614,-0.90908384,0.9997043,9.453951E-4,0.6666667,-0.103436,-0.8954324,0.81955093,-0.5741478,1.7908839309252083,PowerLaw,9.2471746E-4,0.019154167,,,,,0.0,0.0,0,0.7634276693385014,0.23657233066149386,0.9431461467027079,0.05685385329729132,0.9946758242574453,0.00532417574255569,0.8638430730692817,0.13615692693071763,0.049,0.013,0.0,0.0
4FGL J1106.2+7303,132.93782,41.9711,526.6269,-23.173049994595587,2.9194353,0.14704251,-0.096417874,1.2716315,-0.17078303,-0.78004926,7.7630946E-4,0.6666667,-0.93739986,-0.0802213,-0.72198606,-0.9979207,1.6459161358398129,PowerLaw,0.057631075,0.21763791,,,,,0.0,0.0,0,0.9998219644464756,0.00017803555354057484,0.9832671924410962,0.01673280755890509,0.9908409123242332,0.009159087675765771,0.995973641744187,0.004026358255812284,0.0,0.0,0.0,0.0
4FGL J1106.7+3623,183.69153,65.99282,782.0944,-23.027708447882386,2.787654,0.1691443,-0.05678205,0.6087264,0.9918491,-0.63497305,0.0020144326,0.6666667,-0.8511154,-0.46358636,-0.7946904,-0.9990981,3.4109945211727863,PowerLaw,0.07667304,0.29018724,,,agn,SDSS J11066+3626,0.26,0.0,0,0.9997657460753254,0.00023425392469954954,0.9829230584954112,0.017076941504589778,0.9989451106123733,0.0010548893876266526,0.9979384266800789,0.0020615733199212845,0.0,0.0,0.0,0.0
4FGL J1106.7-1742,270.48828,38.476677,1356.0107,-21.297257224502957,2.2098062,0.20934996,0.4636921,4.352251,-0.9343824,0.48199302,0.004066752,0.6666667,-0.2739251,-0.6440304,-0.8505126,-0.9999967,2.419222724661772,LogParabola,0.15950976,0.47281715,3FGL J1106.6-1744,,,,0.0,0.0,0,0.9276552964150746,0.0723447035849448,0.920116249989929,0.07988375001007088,0.9677914999782808,0.03220850002171991,0.8267485919462481,0.17325140805375122,0.0,0.003,0.0,0.0
4FGL J1109.1-4853,286.1453,10.611215,1694.2653,-22.18197580678935,2.3772879,0.35276216,0.47478226,1.7017847,-0.7694868,0.117555566,0.005829403,0.6666667,-0.67721635,-0.40447587,-0.9999555,0.9989156,2.521156593403853,PowerLaw,0.30984256,0.78286463,,,,,0.0,0.0,0,0.9992969762613761,0.0007030237386036486,0.9734431163005957,0.026556883699404035,0.998189365552165,0.001810634447834517,0.9814147817015693,0.01858521829843075,0.0,0.0,0.0,0.0
4FGL J1109.4-6115e,290.98465,-0.7756157,10191.088,-18.610341420987748,1.9578977,0.041652773,0.033526484,1.8952506,0.85578626,-0.32081592,1.16047115E-4,0.6666667,-0.46068126,-0.47840643,-0.6064464,-0.3542331,0.6972213113368472,PowerLaw,0.016576968,0.06828318,3FGL J1111.9-6038,3FHL J1109.4-6115e,,,,,4,0.5646462207621399,0.4353537792378607,0.9184319882024368,0.08156801179756347,0.3611429404352661,0.6388570595647338,0.8711819319811049,0.12881806801889537,0.0,0.028,0.914,0.0
4FGL J1109.8+4406,166.5196,63.465343,306.18503,-23.20732011608223,2.9840152,0.18179409,0.07246445,0.6219528,0.2623265,-0.66436815,0.008146705,0.6666667,-0.87943566,-0.8900592,-0.9998587,-0.95386297,1.215798711404659,PowerLaw,0.12171846,0.3874934,,,agn,B3 1107+443,0.47,0.0,0,0.9990953591786834,0.0009046408213082311,0.9867102378864672,0.01328976211353185,0.9432609427194288,0.05673905728057181,0.9809076779875009,0.019092322012498882,0.0,0.0,0.0,0.0
4FGL J1111.4+0137,255.47101,55.00294,1930.3129,-22.69577218123144,2.283623,0.32678097,0.04310007,0.29299694,0.90024287,-0.84631026,0.0033931166,0.6666667,-0.5946566,-0.42164776,-0.6747962,-0.99999917,1.012647758035987,PowerLaw,0.1501105,0.71736324,,,agn,2QZ J111130+0140,0.17,0.0,0,0.9995985846491066,0.00040141535089540157,0.9767378343981907,0.02326216560181034,0.9847653177810978,0.015234682218900874,0.9942763885993489,0.005723611400650496,0.0,0.0,0.0,0.0
